Model,Fold,Epoch,Train_Loss,Test_Loss,TPR,FPR
Logistic Regression,50,0.4327,0.5904,0.6808,0.3008
Logistic Regression,60,0.4327,0.5904,0.6808,0.3008
Logistic Regression,70,0.4327,0.5904,0.6808,0.3008
Logistic Regression,80,0.4327,0.5904,0.6808,0.3008
Logistic Regression,90,0.4327,0.5904,0.6808,0.3008
Logistic Regression,100,0.4327,0.5904,0.6808,0.3008
Logistic Regression,110,0.4327,0.5904,0.6808,0.3008
Logistic Regression,120,0.4327,0.5904,0.6808,0.3008
Logistic Regression,130,0.4327,0.5904,0.6808,0.3008
Logistic Regression,140,0.4327,0.5904,0.6808,0.3008
Logistic Regression,150,0.4327,0.5904,0.6808,0.3008
Logistic Regression,160,0.4327,0.5904,0.6808,0.3008
Logistic Regression,170,0.4327,0.5904,0.6808,0.3008
Logistic Regression,180,0.4327,0.5904,0.6808,0.3008
Logistic Regression,190,0.4327,0.5904,0.6808,0.3008
Logistic Regression,200,0.4327,0.5904,0.6808,0.3008
Logistic Regression,210,0.4327,0.5904,0.6808,0.3008
Logistic Regression,220,0.4327,0.5904,0.6808,0.3008
Logistic Regression,230,0.4327,0.5904,0.6808,0.3008
Logistic Regression,240,0.4327,0.5904,0.6808,0.3008
Logistic Regression,250,0.4327,0.5904,0.6808,0.3008
Logistic Regression,260,0.4327,0.5904,0.6808,0.3008
Logistic Regression,270,0.4327,0.5904,0.6808,0.3008
Logistic Regression,280,0.4327,0.5904,0.6808,0.3008
Logistic Regression,290,0.4327,0.5904,0.6808,0.3008
Logistic Regression,300,0.4327,0.5904,0.6808,0.3008
Logistic Regression,310,0.4327,0.5904,0.6808,0.3008
Logistic Regression,320,0.4327,0.5904,0.6808,0.3008
Logistic Regression,330,0.4327,0.5904,0.6808,0.3008
Logistic Regression,340,0.4327,0.5904,0.6808,0.3008
Logistic Regression,350,0.4327,0.5904,0.6808,0.3008
Logistic Regression,360,0.4327,0.5904,0.6808,0.3008
Logistic Regression,370,0.4327,0.5904,0.6808,0.3008
Logistic Regression,380,0.4327,0.5904,0.6808,0.3008
Logistic Regression,390,0.4327,0.5904,0.6808,0.3008
Logistic Regression,400,0.4327,0.5904,0.6808,0.3008
Logistic Regression,410,0.4327,0.5904,0.6808,0.3008
Logistic Regression,420,0.4327,0.5904,0.6808,0.3008
Logistic Regression,430,0.4327,0.5904,0.6808,0.3008
Logistic Regression,440,0.4327,0.5904,0.6808,0.3008
Logistic Regression,450,0.4327,0.5904,0.6808,0.3008
Logistic Regression,460,0.4327,0.5904,0.6808,0.3008
Logistic Regression,470,0.4327,0.5904,0.6808,0.3008
Logistic Regression,480,0.4327,0.5904,0.6808,0.3008
Logistic Regression,490,0.4327,0.5904,0.6808,0.3008
Logistic Regression,500,0.4327,0.5904,0.6808,0.3008
Naive Bayes,500,0.5049,0.6465,0.7010,0.3008
KNN,500,0.5246,0.5965,0.7894,0.3483
SVM,500,0.6676,0.6957,0.4659,0.4810
Model,Fold,Epoch,Train_Loss,Test_Loss,TPR,FPR
XGBoost,1,10,0.6925,0.6930,0.5185,0.5200
XGBoost,1,20,0.6940,0.6955,0.5185,0.5200
XGBoost,1,30,0.6889,0.6880,0.5185,0.5200
XGBoost,1,40,0.6892,0.6880,0.5185,0.5200
XGBoost,1,50,0.6858,0.6789,0.7778,0.5600
XGBoost,1,60,0.6858,0.6786,0.7778,0.5600
XGBoost,1,70,0.6871,0.6793,0.8148,0.8400
XGBoost,1,80,0.6869,0.6792,0.8148,0.8400
XGBoost,1,90,0.6745,0.6727,0.7037,0.6400
XGBoost,1,100,0.6699,0.6705,0.7037,0.6400
XGBoost,1,110,0.6711,0.6716,0.5926,0.3200
XGBoost,1,120,0.6700,0.6708,0.7037,0.6400
XGBoost,1,130,0.6705,0.6713,0.7037,0.6400
XGBoost,1,140,0.6644,0.6653,0.7037,0.6400
XGBoost,1,150,0.6643,0.6651,0.7037,0.6400
XGBoost,1,160,0.6651,0.6663,0.7037,0.6400
XGBoost,1,170,0.6635,0.6636,0.7037,0.6400
XGBoost,1,180,0.6652,0.6640,0.5926,0.3200
XGBoost,1,190,0.6636,0.6640,0.7037,0.6400
XGBoost,1,200,0.6640,0.6634,0.5926,0.3200
XGBoost,1,210,0.6647,0.6656,0.7037,0.6400
XGBoost,1,220,0.6606,0.6633,0.6296,0.5600
XGBoost,1,230,0.6608,0.6640,0.6296,0.5600
XGBoost,1,240,0.6609,0.6644,0.7037,0.6400
XGBoost,1,250,0.6620,0.6662,0.7037,0.6400
XGBoost,1,260,0.6611,0.6648,0.7037,0.6400
XGBoost,1,270,0.6613,0.6651,0.7037,0.6400
XGBoost,1,280,0.6636,0.6685,0.7037,0.6400
XGBoost,1,290,0.6607,0.6632,0.6296,0.5600
XGBoost,1,300,0.6607,0.6633,0.6296,0.5600
XGBoost,1,310,0.6607,0.6632,0.6296,0.5600
XGBoost,1,320,0.6597,0.6636,0.6296,0.5600
XGBoost,1,330,0.6595,0.6651,0.6296,0.5600
XGBoost,1,340,0.6597,0.6657,0.6296,0.5600
XGBoost,1,350,0.6593,0.6644,0.6296,0.5600
XGBoost,1,360,0.6605,0.6670,0.6296,0.5600
XGBoost,1,370,0.6593,0.6638,0.6296,0.5600
XGBoost,1,380,0.6592,0.6640,0.6296,0.5600
XGBoost,1,390,0.6595,0.6636,0.6296,0.5600
XGBoost,1,400,0.6598,0.6657,0.6296,0.5600
XGBoost,1,410,0.6592,0.6642,0.6296,0.5600
XGBoost,1,420,0.6592,0.6642,0.6296,0.5600
XGBoost,1,430,0.6589,0.6595,0.5926,0.3200
XGBoost,1,440,0.6586,0.6599,0.6296,0.5600
XGBoost,1,450,0.6586,0.6599,0.6296,0.5600
XGBoost,1,460,0.6597,0.6620,0.7778,0.6400
XGBoost,1,470,0.6588,0.6595,0.6296,0.5600
XGBoost,1,480,0.6592,0.6611,0.6296,0.5600
XGBoost,1,490,0.6587,0.6601,0.6296,0.5600
XGBoost,1,500,0.6612,0.6641,0.7778,0.6400
Model,Fold,Epoch,Train_Loss,Test_Loss,TPR,FPR
Logistic Regression,1,10,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,20,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,30,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,40,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,50,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,60,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,70,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,80,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,90,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,100,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,110,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,120,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,130,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,140,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,150,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,160,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,170,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,180,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,190,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,200,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,210,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,220,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,230,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,240,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,250,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,260,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,270,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,280,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,290,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,300,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,310,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,320,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,330,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,340,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,350,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,360,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,370,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,380,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,390,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,400,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,410,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,420,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,430,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,440,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,450,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,460,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,470,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,480,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,490,0.2816,0.3602,0.8889,0.2400
Logistic Regression,1,500,0.2816,0.3602,0.8889,0.2400
Naive Bayes,1,500,0.4094,0.4574,0.8148,0.2000
KNN,1,500,0.3335,0.3780,0.9630,0.2400
SVM,1,500,0.3841,0.4559,0.8889,0.2800
XGBoost,2,10,0.6765,0.6715,0.3871,0.0500
XGBoost,2,20,0.6766,0.6773,0.3871,0.0500
XGBoost,2,30,0.6776,0.6865,0.3871,0.0500
XGBoost,2,40,0.6748,0.6822,0.4839,0.3000
XGBoost,2,50,0.6750,0.6730,0.4839,0.3000
XGBoost,2,60,0.6745,0.6737,0.6129,0.5000
XGBoost,2,70,0.6752,0.6811,0.4516,0.3500
XGBoost,2,80,0.6748,0.6780,0.5161,0.5000
XGBoost,2,90,0.6709,0.6710,0.6129,0.5000
XGBoost,2,100,0.6704,0.6762,0.3226,0.1500
XGBoost,2,110,0.6706,0.6617,0.6452,0.5000
XGBoost,2,120,0.6717,0.6570,0.6452,0.5000
XGBoost,2,130,0.6702,0.6647,0.6452,0.5000
XGBoost,2,140,0.6702,0.6737,0.6129,0.5000
XGBoost,2,150,0.6707,0.6612,0.6452,0.5000
XGBoost,2,160,0.6702,0.6658,0.6452,0.5000
XGBoost,2,170,0.6692,0.6648,0.4839,0.3000
XGBoost,2,180,0.6691,0.6689,0.4839,0.3000
XGBoost,2,190,0.6693,0.6639,0.6129,0.5000
XGBoost,2,200,0.6692,0.6650,0.4839,0.3000
XGBoost,2,210,0.6692,0.6730,0.4839,0.3000
XGBoost,2,220,0.6691,0.6655,0.4839,0.3000
XGBoost,2,230,0.6691,0.6677,0.4839,0.3000
XGBoost,2,240,0.6692,0.6641,0.6129,0.5000
XGBoost,2,250,0.6691,0.6690,0.4839,0.3000
XGBoost,2,260,0.6692,0.6646,0.4839,0.3000
XGBoost,2,270,0.6691,0.6687,0.4839,0.3000
XGBoost,2,280,0.6695,0.6619,0.6129,0.5000
XGBoost,2,290,0.6696,0.6771,0.4839,0.3000
XGBoost,2,300,0.6704,0.6825,0.4516,0.1500
XGBoost,2,310,0.6677,0.6551,0.6452,0.3500
XGBoost,2,320,0.6665,0.6596,0.6129,0.2000
XGBoost,2,330,0.6668,0.6657,0.5806,0.2000
XGBoost,2,340,0.6669,0.6516,0.6452,0.3500
XGBoost,2,350,0.6666,0.6581,0.4516,0.0500
XGBoost,2,360,0.6671,0.6677,0.4516,0.0500
XGBoost,2,370,0.6668,0.6627,0.6129,0.2000
XGBoost,2,380,0.6675,0.6500,0.6452,0.3500
XGBoost,2,390,0.6670,0.6660,0.6129,0.2000
XGBoost,2,400,0.6671,0.6501,0.6129,0.2000
XGBoost,2,410,0.6670,0.6624,0.5806,0.2000
XGBoost,2,420,0.6669,0.6611,0.5806,0.2000
XGBoost,2,430,0.6669,0.6614,0.5806,0.2000
XGBoost,2,440,0.6680,0.6621,0.6129,0.2000
XGBoost,2,450,0.6679,0.6594,0.6129,0.2000
XGBoost,2,460,0.6684,0.6671,0.6129,0.2000
XGBoost,2,470,0.6684,0.6501,0.6129,0.2000
XGBoost,2,480,0.6681,0.6528,0.6129,0.2000
XGBoost,2,490,0.6679,0.6601,0.6129,0.2000
XGBoost,2,500,0.6666,0.6522,0.6129,0.2000
Logistic Regression,2,10,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,20,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,30,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,40,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,50,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,60,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,70,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,80,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,90,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,100,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,110,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,120,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,130,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,140,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,150,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,160,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,170,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,180,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,190,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,200,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,210,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,220,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,230,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,240,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,250,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,260,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,270,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,280,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,290,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,300,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,310,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,320,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,330,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,340,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,350,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,360,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,370,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,380,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,390,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,400,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,410,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,420,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,430,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,440,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,450,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,460,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,470,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,480,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,490,0.2539,0.4242,0.8065,0.1500
Logistic Regression,2,500,0.2539,0.4242,0.8065,0.1500
Naive Bayes,2,500,0.3809,0.4941,0.7419,0.1000
KNN,2,500,0.3102,0.4284,0.8387,0.1000
SVM,2,500,0.3860,0.4790,0.7419,0.1500
XGBoost,3,10,0.6722,0.6862,0.3846,0.3600
XGBoost,3,20,0.6723,0.6873,0.3846,0.2400
XGBoost,3,30,0.6728,0.6886,0.1923,0.0800
XGBoost,3,40,0.6701,0.6889,0.3846,0.3600
XGBoost,3,50,0.6701,0.6883,0.3846,0.3600
XGBoost,3,60,0.6713,0.6947,0.5769,0.5200
XGBoost,3,70,0.6713,0.6990,0.2692,0.2800
XGBoost,3,80,0.6724,0.6967,0.6923,0.6800
XGBoost,3,90,0.6664,0.6997,0.3846,0.4400
XGBoost,3,100,0.6656,0.6991,0.3462,0.3600
XGBoost,3,110,0.6656,0.6993,0.3462,0.3600
XGBoost,3,120,0.6664,0.7028,0.3077,0.4000
XGBoost,3,130,0.6661,0.7045,0.2692,0.3600
XGBoost,3,140,0.6670,0.7082,0.2308,0.3200
XGBoost,3,150,0.6687,0.7014,0.4615,0.4400
XGBoost,3,160,0.6663,0.7055,0.2692,0.3600
XGBoost,3,170,0.6661,0.7046,0.2692,0.3600
XGBoost,3,180,0.6659,0.7012,0.4231,0.3600
XGBoost,3,190,0.6666,0.7061,0.3077,0.4000
XGBoost,3,200,0.6666,0.7057,0.3077,0.4000
XGBoost,3,210,0.6669,0.7077,0.2692,0.3600
XGBoost,3,220,0.6668,0.7045,0.3077,0.4400
XGBoost,3,230,0.6671,0.7040,0.3077,0.4400
XGBoost,3,240,0.6667,0.7048,0.3077,0.4400
XGBoost,3,250,0.6667,0.7052,0.3077,0.4000
XGBoost,3,260,0.6672,0.7039,0.3077,0.4400
XGBoost,3,270,0.6675,0.7088,0.3846,0.4000
XGBoost,3,280,0.6672,0.7102,0.2692,0.3600
XGBoost,3,290,0.6673,0.7113,0.2692,0.3600
XGBoost,3,300,0.6675,0.7125,0.2692,0.3600
XGBoost,3,310,0.6678,0.7083,0.3846,0.4400
XGBoost,3,320,0.6667,0.7054,0.3462,0.3600
XGBoost,3,330,0.6668,0.7066,0.3462,0.3600
XGBoost,3,340,0.6672,0.7034,0.3462,0.3600
XGBoost,3,350,0.6658,0.7005,0.3462,0.3600
XGBoost,3,360,0.6666,0.7058,0.2692,0.2800
XGBoost,3,370,0.6664,0.7050,0.3462,0.3600
XGBoost,3,380,0.6669,0.7023,0.3462,0.3600
XGBoost,3,390,0.6666,0.7029,0.3462,0.3600
XGBoost,3,400,0.6669,0.7064,0.3846,0.4000
XGBoost,3,410,0.6672,0.7114,0.2308,0.3200
XGBoost,3,420,0.6670,0.7106,0.2692,0.3600
XGBoost,3,430,0.6662,0.7062,0.3077,0.3200
XGBoost,3,440,0.6666,0.7085,0.3077,0.3200
XGBoost,3,450,0.6610,0.7013,0.2692,0.3600
XGBoost,3,460,0.6622,0.7067,0.2308,0.3200
XGBoost,3,470,0.6611,0.6938,0.3462,0.3600
XGBoost,3,480,0.6612,0.6936,0.3462,0.3600
XGBoost,3,490,0.6612,0.6943,0.3077,0.3200
XGBoost,3,500,0.6567,0.6901,0.3462,0.2800
Logistic Regression,3,10,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,20,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,30,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,40,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,50,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,60,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,70,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,80,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,90,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,100,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,110,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,120,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,130,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,140,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,150,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,160,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,170,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,180,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,190,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,200,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,210,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,220,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,230,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,240,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,250,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,260,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,270,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,280,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,290,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,300,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,310,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,320,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,330,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,340,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,350,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,360,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,370,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,380,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,390,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,400,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,410,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,420,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,430,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,440,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,450,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,460,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,470,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,480,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,490,0.2829,0.3817,0.7308,0.0800
Logistic Regression,3,500,0.2829,0.3817,0.7308,0.0800
Naive Bayes,3,500,0.3706,0.6027,0.6154,0.2400
KNN,3,500,0.3318,0.3790,0.8077,0.2000
SVM,3,500,0.3905,0.5466,0.5769,0.1200
XGBoost,4,10,0.6899,0.7079,1.0000,1.0000
XGBoost,4,20,0.6898,0.7068,0.1905,0.3667
XGBoost,4,30,0.6896,0.7076,0.1905,0.3667
XGBoost,4,40,0.6848,0.7160,0.6667,0.7667
XGBoost,4,50,0.6803,0.7078,0.6667,0.7667
XGBoost,4,60,0.6810,0.7218,0.6667,0.7667
XGBoost,4,70,0.6789,0.7205,0.6667,0.7667
XGBoost,4,80,0.6793,0.7301,0.6667,0.7667
XGBoost,4,90,0.6791,0.7285,0.6667,0.7667
XGBoost,4,100,0.6796,0.7206,0.6667,0.6333
XGBoost,4,110,0.6796,0.7230,0.6667,0.7667
XGBoost,4,120,0.6646,0.7113,0.5714,0.6000
XGBoost,4,130,0.6645,0.7064,0.5714,0.6000
XGBoost,4,140,0.6645,0.7054,0.5238,0.5000
XGBoost,4,150,0.6663,0.7201,0.8095,0.8667
XGBoost,4,160,0.6638,0.7052,0.5714,0.6000
XGBoost,4,170,0.6643,0.6957,0.6667,0.6333
XGBoost,4,180,0.6643,0.6994,0.6667,0.6333
XGBoost,4,190,0.6643,0.6966,0.5714,0.5000
XGBoost,4,200,0.6644,0.6962,0.5238,0.4000
XGBoost,4,210,0.6634,0.7040,0.5714,0.5000
XGBoost,4,220,0.6638,0.7128,0.6667,0.6333
XGBoost,4,230,0.6640,0.7141,0.6667,0.6333
XGBoost,4,240,0.6634,0.7062,0.5714,0.5000
XGBoost,4,250,0.6634,0.7079,0.6667,0.6333
XGBoost,4,260,0.6640,0.7142,0.6667,0.6333
XGBoost,4,270,0.6635,0.6999,0.6667,0.6000
XGBoost,4,280,0.6637,0.6958,0.6667,0.6000
XGBoost,4,290,0.6633,0.7055,0.6667,0.6333
XGBoost,4,300,0.6633,0.7032,0.6667,0.6333
XGBoost,4,310,0.6633,0.7054,0.6667,0.6333
XGBoost,4,320,0.6634,0.7081,0.6667,0.6333
XGBoost,4,330,0.6633,0.7070,0.6667,0.6333
XGBoost,4,340,0.6628,0.7048,0.6667,0.6000
XGBoost,4,350,0.6641,0.7075,0.6667,0.6000
XGBoost,4,360,0.6656,0.6871,0.6190,0.5000
XGBoost,4,370,0.6628,0.7057,0.6667,0.6000
XGBoost,4,380,0.6585,0.7063,0.6190,0.6333
XGBoost,4,390,0.6591,0.7123,0.6667,0.7333
XGBoost,4,400,0.6584,0.7047,0.5238,0.4667
XGBoost,4,410,0.6588,0.7102,0.6667,0.7333
XGBoost,4,420,0.6593,0.6956,0.5238,0.3667
XGBoost,4,430,0.6584,0.7046,0.5238,0.4667
XGBoost,4,440,0.6564,0.7019,0.5238,0.5000
XGBoost,4,450,0.6556,0.7064,0.5238,0.5000
XGBoost,4,460,0.6555,0.7111,0.5238,0.5000
XGBoost,4,470,0.6559,0.7044,0.5238,0.5000
XGBoost,4,480,0.6557,0.7142,0.5238,0.5000
XGBoost,4,490,0.6556,0.7074,0.5238,0.5000
XGBoost,4,500,0.6555,0.7109,0.5238,0.5000
Logistic Regression,4,10,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,20,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,30,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,40,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,50,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,60,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,70,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,80,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,90,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,100,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,110,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,120,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,130,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,140,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,150,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,160,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,170,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,180,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,190,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,200,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,210,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,220,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,230,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,240,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,250,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,260,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,270,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,280,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,290,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,300,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,310,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,320,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,330,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,340,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,350,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,360,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,370,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,380,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,390,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,400,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,410,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,420,0.2764,0.3591,0.8571,0.1000
